,0
sy_pnum ra pl_tsystemref_BJD-TDB,-0.0
sy_pnum ra pl_tsystemref_BJD-UTC,-0.0
sy_pnum ra pl_tsystemref_HJD,0.0
sy_pnum ra pl_tsystemref_JD,-0.0
sy_pnum st_nspec^2,0.0
sy_pnum st_nspec pl_nespec,0.0
sy_pnum st_nspec pl_ntranspec,0.0
sy_pnum st_nspec pl_ndispec,0.0
sy_pnum st_nspec release_year,0.0
sy_pnum st_nspec st_nphot,0.0
sy_pnum st_nspec st_nrvc,0.0
sy_pnum st_nspec pl_controv_flag,0.0
sy_pnum st_nspec disc_year,0.0
sy_pnum st_nspec sy_tmag,0.0
sy_pnum st_nspec sy_kmag,0.0
sy_pnum st_nspec sy_jmag,0.0
sy_pnum st_nspec sy_hmag,0.0
sy_pnum st_nspec sy_vmag,0.0
sy_pnum st_nspec sy_pm,0.0
sy_pnum st_nspec sy_pmdec,-0.0
sy_pnum st_nspec sy_pmra,0.0
sy_pnum st_nspec pl_orbper,0.0
sy_pnum st_nspec sy_gaiamag,0.0
sy_pnum st_nspec st_rad,0.0
sy_pnum st_nspec sy_bmag,0.0
sy_pnum st_nspec sy_dist,0.0
sy_pnum st_nspec st_teff,0.0
sy_pnum st_nspec sy_w2mag,0.0
sy_pnum st_nspec sy_w1mag,0.0
sy_pnum st_nspec sy_w3mag,0.0
sy_pnum st_nspec sy_w4mag,0.0
sy_pnum st_nspec sy_plx,0.0
sy_pnum st_nspec st_logg,0.0
sy_pnum st_nspec st_mass,0.0
sy_pnum st_nspec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum st_nspec soltype_Published Confirmed,0.0
sy_pnum st_nspec pl_tsystemref_BJD,0.0
sy_pnum st_nspec pl_tsystemref_BJD-TDB,0.0
sy_pnum st_nspec pl_tsystemref_BJD-UTC,0.0
sy_pnum st_nspec pl_tsystemref_HJD,0.0
sy_pnum st_nspec pl_tsystemref_JD,0.0
sy_pnum pl_nespec^2,0.0
sy_pnum pl_nespec pl_ntranspec,0.0
sy_pnum pl_nespec pl_ndispec,0.0
sy_pnum pl_nespec release_year,0.0
sy_pnum pl_nespec st_nphot,0.0
sy_pnum pl_nespec st_nrvc,0.0
sy_pnum pl_nespec pl_controv_flag,0.0
sy_pnum pl_nespec disc_year,0.0
sy_pnum pl_nespec sy_tmag,0.0
sy_pnum pl_nespec sy_kmag,0.0
sy_pnum pl_nespec sy_jmag,0.0
sy_pnum pl_nespec sy_hmag,0.0
sy_pnum pl_nespec sy_vmag,0.0
sy_pnum pl_nespec sy_pm,0.0
sy_pnum pl_nespec sy_pmdec,-0.0
sy_pnum pl_nespec sy_pmra,-0.0
sy_pnum pl_nespec pl_orbper,0.0
sy_pnum pl_nespec sy_gaiamag,0.0
sy_pnum pl_nespec st_rad,0.0
sy_pnum pl_nespec sy_bmag,0.0
sy_pnum pl_nespec sy_dist,0.0
sy_pnum pl_nespec st_teff,0.0
sy_pnum pl_nespec sy_w2mag,0.0
sy_pnum pl_nespec sy_w1mag,0.0
sy_pnum pl_nespec sy_w3mag,0.0
sy_pnum pl_nespec sy_w4mag,0.0
sy_pnum pl_nespec sy_plx,0.0
sy_pnum pl_nespec st_logg,0.0
sy_pnum pl_nespec st_mass,0.0
sy_pnum pl_nespec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum pl_nespec soltype_Published Confirmed,0.0
sy_pnum pl_nespec pl_tsystemref_BJD,0.0
sy_pnum pl_nespec pl_tsystemref_BJD-TDB,0.0
sy_pnum pl_nespec pl_tsystemref_BJD-UTC,0.0
sy_pnum pl_nespec pl_tsystemref_HJD,0.0
sy_pnum pl_nespec pl_tsystemref_JD,0.0
sy_pnum pl_ntranspec^2,0.0
sy_pnum pl_ntranspec pl_ndispec,0.0
sy_pnum pl_ntranspec release_year,0.0
sy_pnum pl_ntranspec st_nphot,0.0
sy_pnum pl_ntranspec st_nrvc,-0.0
sy_pnum pl_ntranspec pl_controv_flag,0.0
sy_pnum pl_ntranspec disc_year,0.0
sy_pnum pl_ntranspec sy_tmag,0.0
sy_pnum pl_ntranspec sy_kmag,0.0
sy_pnum pl_ntranspec sy_jmag,0.0
sy_pnum pl_ntranspec sy_hmag,0.0
sy_pnum pl_ntranspec sy_vmag,0.0
sy_pnum pl_ntranspec sy_pm,0.0
sy_pnum pl_ntranspec sy_pmdec,0.0
sy_pnum pl_ntranspec sy_pmra,-0.0
sy_pnum pl_ntranspec pl_orbper,0.0
sy_pnum pl_ntranspec sy_gaiamag,0.0
sy_pnum pl_ntranspec st_rad,0.0
sy_pnum pl_ntranspec sy_bmag,0.0
sy_pnum pl_ntranspec sy_dist,0.0
sy_pnum pl_ntranspec st_teff,0.0
sy_pnum pl_ntranspec sy_w2mag,0.0
sy_pnum pl_ntranspec sy_w1mag,0.0
sy_pnum pl_ntranspec sy_w3mag,0.0
sy_pnum pl_ntranspec sy_w4mag,0.0
sy_pnum pl_ntranspec sy_plx,0.0
sy_pnum pl_ntranspec st_logg,0.0
sy_pnum pl_ntranspec st_mass,0.0
sy_pnum pl_ntranspec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum pl_ntranspec soltype_Published Confirmed,0.0
sy_pnum pl_ntranspec pl_tsystemref_BJD,0.0
sy_pnum pl_ntranspec pl_tsystemref_BJD-TDB,0.0
sy_pnum pl_ntranspec pl_tsystemref_BJD-UTC,0.0
sy_pnum pl_ntranspec pl_tsystemref_HJD,0.0
sy_pnum pl_ntranspec pl_tsystemref_JD,0.0
sy_pnum pl_ndispec^2,0.0
sy_pnum pl_ndispec release_year,0.0
sy_pnum pl_ndispec st_nphot,0.0
sy_pnum pl_ndispec st_nrvc,0.0
sy_pnum pl_ndispec pl_controv_flag,0.0
sy_pnum pl_ndispec disc_year,0.0
sy_pnum pl_ndispec sy_tmag,0.0
sy_pnum pl_ndispec sy_kmag,0.0
sy_pnum pl_ndispec sy_jmag,0.0
sy_pnum pl_ndispec sy_hmag,0.0
sy_pnum pl_ndispec sy_vmag,0.0
sy_pnum pl_ndispec sy_pm,0.0
sy_pnum pl_ndispec sy_pmdec,0.0
sy_pnum pl_ndispec sy_pmra,0.0
sy_pnum pl_ndispec pl_orbper,0.0
sy_pnum pl_ndispec sy_gaiamag,0.0
sy_pnum pl_ndispec st_rad,0.0
sy_pnum pl_ndispec sy_bmag,0.0
sy_pnum pl_ndispec sy_dist,0.0
sy_pnum pl_ndispec st_teff,0.0
sy_pnum pl_ndispec sy_w2mag,0.0
sy_pnum pl_ndispec sy_w1mag,0.0
sy_pnum pl_ndispec sy_w3mag,0.0
sy_pnum pl_ndispec sy_w4mag,0.0
sy_pnum pl_ndispec sy_plx,0.0
sy_pnum pl_ndispec st_logg,0.0
sy_pnum pl_ndispec st_mass,0.0
sy_pnum pl_ndispec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum pl_ndispec soltype_Published Confirmed,0.0
sy_pnum pl_ndispec pl_tsystemref_BJD,0.0
sy_pnum pl_ndispec pl_tsystemref_BJD-TDB,0.0
sy_pnum pl_ndispec pl_tsystemref_BJD-UTC,0.0
sy_pnum pl_ndispec pl_tsystemref_HJD,0.0
sy_pnum pl_ndispec pl_tsystemref_JD,0.0
sy_pnum release_year^2,-0.0
sy_pnum release_year st_nphot,0.0
sy_pnum release_year st_nrvc,0.0
sy_pnum release_year pl_controv_flag,-0.0
sy_pnum release_year disc_year,-0.0
sy_pnum release_year sy_tmag,-0.0
sy_pnum release_year sy_kmag,-0.0
sy_pnum release_year sy_jmag,-0.0
sy_pnum release_year sy_hmag,-0.0
sy_pnum release_year sy_vmag,-0.0
sy_pnum release_year sy_pm,-0.0
sy_pnum release_year sy_pmdec,-0.0
sy_pnum release_year sy_pmra,-0.0
sy_pnum release_year pl_orbper,0.0
sy_pnum release_year sy_gaiamag,-0.0
sy_pnum release_year st_rad,-0.0
sy_pnum release_year sy_bmag,-0.0
sy_pnum release_year sy_dist,-0.0
sy_pnum release_year st_teff,-0.0
sy_pnum release_year sy_w2mag,-0.0
sy_pnum release_year sy_w1mag,-0.0
sy_pnum release_year sy_w3mag,-0.0
sy_pnum release_year sy_w4mag,-0.0
sy_pnum release_year sy_plx,-0.0
sy_pnum release_year st_logg,-0.0
sy_pnum release_year st_mass,-0.0
sy_pnum release_year soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum release_year soltype_Published Confirmed,-0.0
sy_pnum release_year pl_tsystemref_BJD,-0.0
sy_pnum release_year pl_tsystemref_BJD-TDB,-0.0
sy_pnum release_year pl_tsystemref_BJD-UTC,-0.0
sy_pnum release_year pl_tsystemref_HJD,0.0
sy_pnum release_year pl_tsystemref_JD,-0.0
sy_pnum st_nphot^2,0.0
sy_pnum st_nphot st_nrvc,0.0
sy_pnum st_nphot pl_controv_flag,0.0
sy_pnum st_nphot disc_year,0.0
sy_pnum st_nphot sy_tmag,0.0
sy_pnum st_nphot sy_kmag,0.0
sy_pnum st_nphot sy_jmag,0.0
sy_pnum st_nphot sy_hmag,0.0
sy_pnum st_nphot sy_vmag,0.0
sy_pnum st_nphot sy_pm,0.0
sy_pnum st_nphot sy_pmdec,-0.0
sy_pnum st_nphot sy_pmra,-0.0
sy_pnum st_nphot pl_orbper,0.0
sy_pnum st_nphot sy_gaiamag,0.0
sy_pnum st_nphot st_rad,0.0
sy_pnum st_nphot sy_bmag,0.0
sy_pnum st_nphot sy_dist,0.0
sy_pnum st_nphot st_teff,0.0
sy_pnum st_nphot sy_w2mag,0.0
sy_pnum st_nphot sy_w1mag,0.0
sy_pnum st_nphot sy_w3mag,0.0
sy_pnum st_nphot sy_w4mag,0.0
sy_pnum st_nphot sy_plx,0.0
sy_pnum st_nphot st_logg,0.0
sy_pnum st_nphot st_mass,0.0
sy_pnum st_nphot soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum st_nphot soltype_Published Confirmed,0.0
sy_pnum st_nphot pl_tsystemref_BJD,0.0
sy_pnum st_nphot pl_tsystemref_BJD-TDB,0.0
sy_pnum st_nphot pl_tsystemref_BJD-UTC,0.0
sy_pnum st_nphot pl_tsystemref_HJD,-0.0
sy_pnum st_nphot pl_tsystemref_JD,0.0
sy_pnum st_nrvc^2,0.0
sy_pnum st_nrvc pl_controv_flag,0.0
sy_pnum st_nrvc disc_year,0.0
sy_pnum st_nrvc sy_tmag,0.0
sy_pnum st_nrvc sy_kmag,0.0
sy_pnum st_nrvc sy_jmag,0.0
sy_pnum st_nrvc sy_hmag,0.0
sy_pnum st_nrvc sy_vmag,0.0
sy_pnum st_nrvc sy_pm,-0.0
sy_pnum st_nrvc sy_pmdec,-0.0
sy_pnum st_nrvc sy_pmra,0.0
sy_pnum st_nrvc pl_orbper,-0.0
sy_pnum st_nrvc sy_gaiamag,0.0
sy_pnum st_nrvc st_rad,0.0
sy_pnum st_nrvc sy_bmag,0.0
sy_pnum st_nrvc sy_dist,0.0
sy_pnum st_nrvc st_teff,0.0
sy_pnum st_nrvc sy_w2mag,0.0
sy_pnum st_nrvc sy_w1mag,0.0
sy_pnum st_nrvc sy_w3mag,0.0
sy_pnum st_nrvc sy_w4mag,0.0
sy_pnum st_nrvc sy_plx,-0.0
sy_pnum st_nrvc st_logg,0.0
sy_pnum st_nrvc st_mass,0.0
sy_pnum st_nrvc soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum st_nrvc soltype_Published Confirmed,0.0
sy_pnum st_nrvc pl_tsystemref_BJD,0.0
sy_pnum st_nrvc pl_tsystemref_BJD-TDB,-0.0
sy_pnum st_nrvc pl_tsystemref_BJD-UTC,0.0
sy_pnum st_nrvc pl_tsystemref_HJD,0.0
sy_pnum st_nrvc pl_tsystemref_JD,0.0
sy_pnum pl_controv_flag^2,-0.0
sy_pnum pl_controv_flag disc_year,-0.0
sy_pnum pl_controv_flag sy_tmag,-0.0
sy_pnum pl_controv_flag sy_kmag,-0.0
sy_pnum pl_controv_flag sy_jmag,-0.0
sy_pnum pl_controv_flag sy_hmag,-0.0
sy_pnum pl_controv_flag sy_vmag,-0.0
sy_pnum pl_controv_flag sy_pm,-0.0
sy_pnum pl_controv_flag sy_pmdec,0.0
sy_pnum pl_controv_flag sy_pmra,-0.0
sy_pnum pl_controv_flag pl_orbper,-0.0
sy_pnum pl_controv_flag sy_gaiamag,-0.0
sy_pnum pl_controv_flag st_rad,-0.0
sy_pnum pl_controv_flag sy_bmag,-0.0
sy_pnum pl_controv_flag sy_dist,0.0
sy_pnum pl_controv_flag st_teff,-0.0
sy_pnum pl_controv_flag sy_w2mag,-0.0
sy_pnum pl_controv_flag sy_w1mag,-0.0
sy_pnum pl_controv_flag sy_w3mag,-0.0
sy_pnum pl_controv_flag sy_w4mag,-0.0
sy_pnum pl_controv_flag sy_plx,-0.0
sy_pnum pl_controv_flag st_logg,-0.0
sy_pnum pl_controv_flag st_mass,-0.0
sy_pnum pl_controv_flag soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum pl_controv_flag soltype_Published Confirmed,-0.0
sy_pnum pl_controv_flag pl_tsystemref_BJD,-0.0
sy_pnum pl_controv_flag pl_tsystemref_BJD-TDB,0.0
sy_pnum pl_controv_flag pl_tsystemref_BJD-UTC,-0.0
sy_pnum pl_controv_flag pl_tsystemref_HJD,0.0
sy_pnum pl_controv_flag pl_tsystemref_JD,0.0
sy_pnum disc_year^2,-0.0
sy_pnum disc_year sy_tmag,-0.0
sy_pnum disc_year sy_kmag,-0.0
sy_pnum disc_year sy_jmag,-0.0
sy_pnum disc_year sy_hmag,-0.0
sy_pnum disc_year sy_vmag,-0.0
sy_pnum disc_year sy_pm,-0.0
sy_pnum disc_year sy_pmdec,-0.0
sy_pnum disc_year sy_pmra,-0.0
sy_pnum disc_year pl_orbper,0.0
sy_pnum disc_year sy_gaiamag,-0.0
sy_pnum disc_year st_rad,-0.0
sy_pnum disc_year sy_bmag,-0.0
sy_pnum disc_year sy_dist,-0.0
sy_pnum disc_year st_teff,-0.0
sy_pnum disc_year sy_w2mag,-0.0
sy_pnum disc_year sy_w1mag,-0.0
sy_pnum disc_year sy_w3mag,-0.0
sy_pnum disc_year sy_w4mag,-0.0
sy_pnum disc_year sy_plx,-0.0
sy_pnum disc_year st_logg,-0.0
sy_pnum disc_year st_mass,-0.0
sy_pnum disc_year soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum disc_year soltype_Published Confirmed,-0.0
sy_pnum disc_year pl_tsystemref_BJD,-0.0
sy_pnum disc_year pl_tsystemref_BJD-TDB,-0.0
sy_pnum disc_year pl_tsystemref_BJD-UTC,-0.0
sy_pnum disc_year pl_tsystemref_HJD,0.0
sy_pnum disc_year pl_tsystemref_JD,-0.0
sy_pnum sy_tmag^2,-0.0
sy_pnum sy_tmag sy_kmag,-0.0
sy_pnum sy_tmag sy_jmag,-0.0
sy_pnum sy_tmag sy_hmag,-0.0
sy_pnum sy_tmag sy_vmag,-0.0
sy_pnum sy_tmag sy_pm,-0.0
sy_pnum sy_tmag sy_pmdec,-0.0
sy_pnum sy_tmag sy_pmra,0.0
sy_pnum sy_tmag pl_orbper,0.0
sy_pnum sy_tmag sy_gaiamag,-0.0
sy_pnum sy_tmag st_rad,-0.0
sy_pnum sy_tmag sy_bmag,-0.0
sy_pnum sy_tmag sy_dist,-0.0
sy_pnum sy_tmag st_teff,-0.0
sy_pnum sy_tmag sy_w2mag,-0.0
sy_pnum sy_tmag sy_w1mag,-0.0
sy_pnum sy_tmag sy_w3mag,-0.0
sy_pnum sy_tmag sy_w4mag,-0.0
sy_pnum sy_tmag sy_plx,-0.0
sy_pnum sy_tmag st_logg,-0.0
sy_pnum sy_tmag st_mass,-0.0
sy_pnum sy_tmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_tmag soltype_Published Confirmed,-0.0
sy_pnum sy_tmag pl_tsystemref_BJD,-0.0
sy_pnum sy_tmag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_tmag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_tmag pl_tsystemref_HJD,0.0
sy_pnum sy_tmag pl_tsystemref_JD,0.0
sy_pnum sy_kmag^2,-0.0
sy_pnum sy_kmag sy_jmag,-0.0
sy_pnum sy_kmag sy_hmag,-0.0
sy_pnum sy_kmag sy_vmag,-0.0
sy_pnum sy_kmag sy_pm,-0.0
sy_pnum sy_kmag sy_pmdec,-0.0
sy_pnum sy_kmag sy_pmra,-0.0
sy_pnum sy_kmag pl_orbper,0.0
sy_pnum sy_kmag sy_gaiamag,-0.0
sy_pnum sy_kmag st_rad,-0.0
sy_pnum sy_kmag sy_bmag,-0.0
sy_pnum sy_kmag sy_dist,-0.0
sy_pnum sy_kmag st_teff,-0.0
sy_pnum sy_kmag sy_w2mag,-0.0
sy_pnum sy_kmag sy_w1mag,-0.0
sy_pnum sy_kmag sy_w3mag,-0.0
sy_pnum sy_kmag sy_w4mag,-0.0
sy_pnum sy_kmag sy_plx,-0.0
sy_pnum sy_kmag st_logg,-0.0
sy_pnum sy_kmag st_mass,-0.0
sy_pnum sy_kmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_kmag soltype_Published Confirmed,-0.0
sy_pnum sy_kmag pl_tsystemref_BJD,-0.0
sy_pnum sy_kmag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_kmag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_kmag pl_tsystemref_HJD,0.0
sy_pnum sy_kmag pl_tsystemref_JD,0.0
sy_pnum sy_jmag^2,-0.0
sy_pnum sy_jmag sy_hmag,-0.0
sy_pnum sy_jmag sy_vmag,-0.0
sy_pnum sy_jmag sy_pm,-0.0
sy_pnum sy_jmag sy_pmdec,-0.0
sy_pnum sy_jmag sy_pmra,0.0
sy_pnum sy_jmag pl_orbper,0.0
sy_pnum sy_jmag sy_gaiamag,-0.0
sy_pnum sy_jmag st_rad,-0.0
sy_pnum sy_jmag sy_bmag,-0.0
sy_pnum sy_jmag sy_dist,-0.0
sy_pnum sy_jmag st_teff,-0.0
sy_pnum sy_jmag sy_w2mag,-0.0
sy_pnum sy_jmag sy_w1mag,-0.0
sy_pnum sy_jmag sy_w3mag,-0.0
sy_pnum sy_jmag sy_w4mag,-0.0
sy_pnum sy_jmag sy_plx,-0.0
sy_pnum sy_jmag st_logg,-0.0
sy_pnum sy_jmag st_mass,-0.0
sy_pnum sy_jmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_jmag soltype_Published Confirmed,-0.0
sy_pnum sy_jmag pl_tsystemref_BJD,-0.0
sy_pnum sy_jmag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_jmag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_jmag pl_tsystemref_HJD,0.0
sy_pnum sy_jmag pl_tsystemref_JD,0.0
sy_pnum sy_hmag^2,-0.0
sy_pnum sy_hmag sy_vmag,-0.0
sy_pnum sy_hmag sy_pm,-0.0
sy_pnum sy_hmag sy_pmdec,-0.0
sy_pnum sy_hmag sy_pmra,-0.0
sy_pnum sy_hmag pl_orbper,0.0
sy_pnum sy_hmag sy_gaiamag,-0.0
sy_pnum sy_hmag st_rad,-0.0
sy_pnum sy_hmag sy_bmag,-0.0
sy_pnum sy_hmag sy_dist,-0.0
sy_pnum sy_hmag st_teff,-0.0
sy_pnum sy_hmag sy_w2mag,-0.0
sy_pnum sy_hmag sy_w1mag,-0.0
sy_pnum sy_hmag sy_w3mag,-0.0
sy_pnum sy_hmag sy_w4mag,-0.0
sy_pnum sy_hmag sy_plx,-0.0
sy_pnum sy_hmag st_logg,-0.0
sy_pnum sy_hmag st_mass,-0.0
sy_pnum sy_hmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_hmag soltype_Published Confirmed,-0.0
sy_pnum sy_hmag pl_tsystemref_BJD,-0.0
sy_pnum sy_hmag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_hmag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_hmag pl_tsystemref_HJD,0.0
sy_pnum sy_hmag pl_tsystemref_JD,0.0
sy_pnum sy_vmag^2,-0.0
sy_pnum sy_vmag sy_pm,-0.0
sy_pnum sy_vmag sy_pmdec,-0.0
sy_pnum sy_vmag sy_pmra,0.0
sy_pnum sy_vmag pl_orbper,0.0
sy_pnum sy_vmag sy_gaiamag,-0.0
sy_pnum sy_vmag st_rad,-0.0
sy_pnum sy_vmag sy_bmag,-0.0
sy_pnum sy_vmag sy_dist,-0.0
sy_pnum sy_vmag st_teff,-0.0
sy_pnum sy_vmag sy_w2mag,-0.0
sy_pnum sy_vmag sy_w1mag,-0.0
sy_pnum sy_vmag sy_w3mag,-0.0
sy_pnum sy_vmag sy_w4mag,-0.0
sy_pnum sy_vmag sy_plx,-0.0
sy_pnum sy_vmag st_logg,-0.0
sy_pnum sy_vmag st_mass,-0.0
sy_pnum sy_vmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_vmag soltype_Published Confirmed,-0.0
sy_pnum sy_vmag pl_tsystemref_BJD,-0.0
sy_pnum sy_vmag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_vmag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_vmag pl_tsystemref_HJD,0.0
sy_pnum sy_vmag pl_tsystemref_JD,0.0
sy_pnum sy_pm^2,0.0
sy_pnum sy_pm sy_pmdec,-0.0
sy_pnum sy_pm sy_pmra,-0.0
sy_pnum sy_pm pl_orbper,0.0
sy_pnum sy_pm sy_gaiamag,-0.0
sy_pnum sy_pm st_rad,-0.0
sy_pnum sy_pm sy_bmag,-0.0
sy_pnum sy_pm sy_dist,-0.011927027084244044
sy_pnum sy_pm st_teff,-0.0
sy_pnum sy_pm sy_w2mag,-0.0
sy_pnum sy_pm sy_w1mag,-0.0
sy_pnum sy_pm sy_w3mag,-0.0
sy_pnum sy_pm sy_w4mag,-0.0
sy_pnum sy_pm sy_plx,-0.0
sy_pnum sy_pm st_logg,-0.0
sy_pnum sy_pm st_mass,-0.0
sy_pnum sy_pm soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_pm soltype_Published Confirmed,-0.0
sy_pnum sy_pm pl_tsystemref_BJD,-0.0
sy_pnum sy_pm pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_pm pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_pm pl_tsystemref_HJD,0.0
sy_pnum sy_pm pl_tsystemref_JD,-0.0
sy_pnum sy_pmdec^2,0.0
sy_pnum sy_pmdec sy_pmra,0.0
sy_pnum sy_pmdec pl_orbper,0.0
sy_pnum sy_pmdec sy_gaiamag,-0.0
sy_pnum sy_pmdec st_rad,-0.0
sy_pnum sy_pmdec sy_bmag,-0.0
sy_pnum sy_pmdec sy_dist,-0.0
sy_pnum sy_pmdec st_teff,-0.0
sy_pnum sy_pmdec sy_w2mag,-0.0
sy_pnum sy_pmdec sy_w1mag,-0.0
sy_pnum sy_pmdec sy_w3mag,-0.0
sy_pnum sy_pmdec sy_w4mag,-0.0
sy_pnum sy_pmdec sy_plx,-0.0
sy_pnum sy_pmdec st_logg,-0.0
sy_pnum sy_pmdec st_mass,-0.0
sy_pnum sy_pmdec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum sy_pmdec soltype_Published Confirmed,-0.0
sy_pnum sy_pmdec pl_tsystemref_BJD,-0.0
sy_pnum sy_pmdec pl_tsystemref_BJD-TDB,0.0
sy_pnum sy_pmdec pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_pmdec pl_tsystemref_HJD,-0.0
sy_pnum sy_pmdec pl_tsystemref_JD,-0.0
sy_pnum sy_pmra^2,-0.0
sy_pnum sy_pmra pl_orbper,-0.0
sy_pnum sy_pmra sy_gaiamag,0.0
sy_pnum sy_pmra st_rad,-0.0
sy_pnum sy_pmra sy_bmag,0.0
sy_pnum sy_pmra sy_dist,-0.0
sy_pnum sy_pmra st_teff,-0.0
sy_pnum sy_pmra sy_w2mag,-0.0
sy_pnum sy_pmra sy_w1mag,-0.0
sy_pnum sy_pmra sy_w3mag,0.0
sy_pnum sy_pmra sy_w4mag,-0.0
sy_pnum sy_pmra sy_plx,-0.0
sy_pnum sy_pmra st_logg,-0.0
sy_pnum sy_pmra st_mass,-0.0
sy_pnum sy_pmra soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum sy_pmra soltype_Published Confirmed,-0.0
sy_pnum sy_pmra pl_tsystemref_BJD,0.0
sy_pnum sy_pmra pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_pmra pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_pmra pl_tsystemref_HJD,-0.0
sy_pnum sy_pmra pl_tsystemref_JD,-0.0
sy_pnum pl_orbper^2,0.0
sy_pnum pl_orbper sy_gaiamag,0.0
sy_pnum pl_orbper st_rad,0.0
sy_pnum pl_orbper sy_bmag,0.0
sy_pnum pl_orbper sy_dist,0.0
sy_pnum pl_orbper st_teff,0.0
sy_pnum pl_orbper sy_w2mag,0.0
sy_pnum pl_orbper sy_w1mag,0.0
sy_pnum pl_orbper sy_w3mag,0.0
sy_pnum pl_orbper sy_w4mag,0.0
sy_pnum pl_orbper sy_plx,0.0
sy_pnum pl_orbper st_logg,0.0
sy_pnum pl_orbper st_mass,0.006723948217192341
sy_pnum pl_orbper soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pnum pl_orbper soltype_Published Confirmed,0.0
sy_pnum pl_orbper pl_tsystemref_BJD,0.0
sy_pnum pl_orbper pl_tsystemref_BJD-TDB,0.0
sy_pnum pl_orbper pl_tsystemref_BJD-UTC,-0.0
sy_pnum pl_orbper pl_tsystemref_HJD,0.0
sy_pnum pl_orbper pl_tsystemref_JD,0.01348036782721953
sy_pnum sy_gaiamag^2,-0.0
sy_pnum sy_gaiamag st_rad,-0.0
sy_pnum sy_gaiamag sy_bmag,-0.0
sy_pnum sy_gaiamag sy_dist,-0.0
sy_pnum sy_gaiamag st_teff,-0.0
sy_pnum sy_gaiamag sy_w2mag,-0.0
sy_pnum sy_gaiamag sy_w1mag,-0.0
sy_pnum sy_gaiamag sy_w3mag,-0.0
sy_pnum sy_gaiamag sy_w4mag,-0.0
sy_pnum sy_gaiamag sy_plx,-0.0
sy_pnum sy_gaiamag st_logg,-0.0
sy_pnum sy_gaiamag st_mass,-0.0
sy_pnum sy_gaiamag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum sy_gaiamag soltype_Published Confirmed,-0.0
sy_pnum sy_gaiamag pl_tsystemref_BJD,-0.0
sy_pnum sy_gaiamag pl_tsystemref_BJD-TDB,-0.0
sy_pnum sy_gaiamag pl_tsystemref_BJD-UTC,-0.0
sy_pnum sy_gaiamag pl_tsystemref_HJD,0.0
sy_pnum sy_gaiamag pl_tsystemref_JD,0.0
sy_pnum st_rad^2,-0.0
sy_pnum st_rad sy_bmag,-0.0
sy_pnum st_rad sy_dist,-0.0
sy_pnum st_rad st_teff,-0.0
sy_pnum st_rad sy_w2mag,-0.0
sy_pnum st_rad sy_w1mag,-0.0
sy_pnum st_rad sy_w3mag,-0.0
sy_pnum st_rad sy_w4mag,-0.0
sy_pnum st_rad sy_plx,-0.0
sy_pnum st_rad st_logg,-0.0
sy_pnum st_rad st_mass,-0.0
sy_pnum st_rad soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pnum st_rad soltype_Published Confirmed,-0.0
sy_pnum st_rad pl_tsystemref_BJD,-0.0
